row,name,code,tweet,follow
2611,世茂股份,600823,3410.0,15467.0
2612,上海物贸,600822,3763.0,10884.0
2613,津劝业,600821,2382.0,10126.0
2614,隧道股份,600820,11032.0,54595.0
2615,耀皮玻璃,600819,2174.0,6589.0
2616,中路股份,600818,5520.0,15518.0
2617,*ST宏盛,600817,1243.0,5364.0
2618,安信信托,600816,10559.0,47249.0
2619,*ST厦工,600815,4448.0,20529.0
2620,杭州解百,600814,3198.0,9500.0
2621,华北制药,600812,4898.0,14590.0
2622,东方集团,600811,8786.0,19269.0
2623,神马股份,600810,2255.0,7111.0
2624,XD山西汾,600809,8064.0,49597.0
2625,马钢股份,600808,5645.0,45722.0
2626,天业股份,600807,4869.0,15347.0
2627,*ST昆机,600806,5813.0,14267.0
2628,悦达投资,600805,3140.0,22351.0
2629,XD鹏博士,600804,12357.0,33210.0
2630,新奥股份,600803,3351.0,10662.0
2631,福建水泥,600802,4058.0,10282.0
2632,华新水泥,600801,4899.0,19752.0
2633,天津磁卡,600800,4547.0,16687.0
2634,宁波海运,600798,4996.0,21452.0
2635,浙大网新,600797,7151.0,34902.0
2636,钱江生化,600796,2417.0,12424.0
2637,国电电力,600795,28537.0,195006.0
2638,保税科技,600794,4012.0,26739.0
2639,宜宾纸业,600793,1101.0,14462.0
2640,云煤能源,600792,10053.0,17143.0
2641,京能置业,600791,2362.0,15799.0
2642,轻纺城,600790,3296.0,20485.0
2643,鲁抗医药,600789,9254.0,30758.0
2644,中储股份,600787,7182.0,107037.0
2645,新华百货,600785,4026.0,16755.0
2646,鲁银投资,600784,5228.0,43346.0
2647,鲁信创投,600783,29172.0,136508.0
2648,新钢股份,600782,2422.0,19707.0
2649,辅仁药业,600781,2925.0,16478.0
2650,通宝能源,600780,1537.0,9438.0
2651,水井坊,600779,7570.0,20386.0
2652,友好集团,600778,2043.0,8037.0
2653,新潮能源,600777,2539.0,10773.0
2654,东方通信,600776,3093.0,10382.0
2655,南京熊猫,600775,3737.0,30980.0
2656,汉商集团,600774,3211.0,11559.0
2657,西藏城投,600773,7583.0,27619.0
2658,广誉远,600771,4243.0,11343.0
2659,综艺股份,600770,6052.0,23497.0
2660,祥龙电业,600769,1618.0,5731.0
2661,宁波富邦,600768,2097.0,5882.0
2662,*ST运盛,600767,9202.0,19330.0
2663,园城黄金,600766,2167.0,8829.0
2664,中航重机,600765,5848.0,43201.0
2665,中电广通,600764,2065.0,10156.0
2666,通策医疗,600763,11297.0,31449.0
2667,安徽合力,600761,3790.0,13000.0
2668,中航黑豹,600760,11949.0,69348.0
2669,洲际油气,600759,4522.0,15497.0
2670,红阳能源,600758,3144.0,9351.0
2671,长江传媒,600757,2897.0,12714.0
2672,浪潮软件,600756,8468.0,33293.0
2673,厦门国贸,600755,8088.0,102145.0
2674,锦江股份,600754,7225.0,33336.0
2675,东方银星,600753,2495.0,8179.0
2676,天海投资,600751,4923.0,83329.0
2677,江中药业,600750,10788.0,187140.0
2678,西藏旅游,600749,6306.0,18657.0
2679,上实发展,600748,2665.0,32086.0
2680,*ST大控,600747,3231.0,16543.0
2681,江苏索普,600746,1373.0,6039.0
2682,中茵股份,600745,3882.0,16471.0
2683,华银电力,600744,5467.0,17157.0
2684,华远地产,600743,5606.0,15395.0
2685,一汽富维,600742,7397.0,20831.0
2686,华域汽车,600741,9699.0,63724.0
2687,山西焦化,600740,6149.0,15473.0
2688,辽宁成大,600739,13067.0,95114.0
2689,兰州民百,600738,1959.0,7580.0
2690,中粮糖业,600737,16871.0,73739.0
2691,苏州高新,600736,6277.0,24820.0
2692,新华锦,600735,2662.0,9381.0
2693,实达集团,600734,2775.0,9196.0
2694,S*ST前锋,600733,941.0,4400.0
2695,ST新梅,600732,2694.0,8682.0
2696,湖南海利,600731,1169.0,4292.0
2697,中国高科,600730,4649.0,17141.0
2698,重庆百货,600729,4989.0,13747.0
2699,佳都科技,600728,9004.0,23639.0
2700,鲁北化工,600727,1688.0,6903.0
2701,华电能源,600726,6645.0,25836.0
2702,ST云维,600725,2340.0,7390.0
2703,宁波富达,600724,1937.0,8781.0
2704,首商股份,600723,4136.0,9278.0
2705,金牛化工,600722,3001.0,7817.0
2706,百花村,600721,2033.0,8730.0
2707,祁连山,600720,4435.0,18780.0
2708,大连热电,600719,1580.0,5939.0
2709,东软集团,600718,11831.0,49226.0
2710,天津港,600717,10527.0,122016.0
2711,凤凰股份,600716,3878.0,15292.0
2712,文投控股,600715,2173.0,16759.0
2713,金瑞矿业,600714,1988.0,9969.0
2714,南京医药,600713,4116.0,19773.0
2715,南宁百货,600712,3086.0,12661.0
2716,盛屯矿业,600711,10378.0,30598.0
2717,*ST常林,600710,1687.0,12423.0
2718,光明地产,600708,4714.0,15322.0
2719,彩虹股份,600707,7731.0,30276.0
2720,曲江文旅,600706,2510.0,18825.0
2721,中航资本,600705,28441.0,91996.0
2722,物产中大,600704,41505.0,67069.0
2723,三安光电,600703,11679.0,49109.0
2724,沱牌舍得,600702,5460.0,19299.0
2725,工大高新,600701,6389.0,21567.0
2726,均胜电子,600699,19508.0,51966.0
2727,湖南天雁,600698,5892.0,20699.0
2728,欧亚集团,600697,4073.0,12607.0
2729,*ST匹凸,600696,9969.0,23234.0
2730,绿庭投资,600695,1944.0,7351.0
2731,大商股份,600694,11189.0,58810.0
2732,东百集团,600693,1698.0,7184.0
2733,亚通股份,600692,2762.0,16535.0
2734,阳煤化工,600691,3831.0,12195.0
2735,青岛海尔,600690,17994.0,89198.0
2736,上海三毛,600689,4446.0,10236.0
2737,上海石化,600688,10644.0,40265.0
2738,刚泰控股,600687,3451.0,15153.0
2739,金龙汽车,600686,5113.0,18947.0
2740,中船防务,600685,8990.0,87583.0
2741,珠江实业,600684,4491.0,15760.0
2742,京投发展,600683,3217.0,110709.0
2743,南京新百,600682,3446.0,13634.0
2744,百川能源,600681,1523.0,9007.0
2745,*ST上普,600680,12490.0,27275.0
2746,上海凤凰,600679,6726.0,25124.0
2747,四川金顶,600678,5746.0,40513.0
2748,航天通信,600677,6801.0,55613.0
2749,交运股份,600676,3560.0,15629.0
2750,中华企业,600675,4039.0,21784.0
2751,XD川投能,600674,37318.0,137886.0
2752,东阳光科,600673,4315.0,28788.0
2753,天目药业,600671,2835.0,9058.0
2754,XD尖峰集,600668,4078.0,14413.0
2755,太极实业,600667,4169.0,22426.0
2756,奥瑞德,600666,4506.0,14026.0
2757,天地源,600665,2591.0,8826.0
2758,哈药股份,600664,6259.0,26951.0
2759,陆家嘴,600663,13364.0,30294.0
2760,强生控股,600662,8203.0,22286.0
2761,新南洋,600661,5835.0,17030.0
2762,福耀玻璃,600660,28325.0,186062.0
2763,电子城,600658,1418.0,4668.0
2764,信达地产,600657,3914.0,13228.0
2765,*ST博元,600656,4656.0,6210.0
2766,豫园商城,600655,9759.0,37869.0
2767,*ST中安,600654,4885.0,13683.0
2768,申华控股,600653,4693.0,16941.0
2769,游久游戏,600652,12881.0,36354.0
2770,飞乐音响,600651,4223.0,12317.0
2771,锦江投资,600650,13757.0,35168.0
2772,锦江投资,600650,13757.0,35168.0
2773,城投控股,600649,7860.0,26159.0
2774,外高桥,600648,7420.0,20506.0
2775,同达创业,600647,3110.0,10840.0
2776,中源协和,600645,15127.0,130852.0
2777,乐山电力,600644,2604.0,7154.0
2778,爱建集团,600643,6090.0,17790.0
2779,申能股份,600642,5006.0,22788.0
2780,万业企业,600641,2761.0,9983.0
2781,XD号百控,600640,4840.0,17093.0
2782,浦东金桥,600639,6650.0,20205.0
2783,XD新黄浦,600638,6974.0,55531.0
2784,东方明珠,600637,38604.0,128055.0
2785,*ST爱富,600636,4326.0,10688.0
2786,大众公用,600635,18666.0,135719.0
2787,富控互动,600634,4784.0,16291.0
2788,浙数文化,600633,10062.0,71895.0
2789,龙头股份,600630,10167.0,32915.0
2790,华建集团,600629,3786.0,23593.0
2791,新世界,600628,4835.0,15174.0
2792,申达股份,600626,4856.0,16130.0
2793,复旦复华,600624,5352.0,18107.0
2794,华谊集团,600623,4896.0,11705.0
2795,嘉宝集团,600622,1985.0,9947.0
2796,华鑫股份,600621,4377.0,13344.0
2797,天宸股份,600620,4598.0,15575.0
2798,海立股份,600619,2249.0,8413.0
2799,氯碱化工,600618,2606.0,8440.0
2800,国新能源,600617,2749.0,11255.0
2801,金枫酒业,600616,2464.0,10361.0
2802,丰华股份,600615,1748.0,7276.0
2803,鹏起科技,600614,2453.0,9312.0
2804,神奇制药,600613,8097.0,17540.0
2805,老凤祥,600612,4092.0,13342.0
2806,大众交通,600611,11497.0,60830.0
2807,中毅达,600610,11644.0,23909.0
2808,金杯汽车,600609,1917.0,6059.0
2809,*ST沪科,600608,3892.0,8439.0
2810,绿地控股,600606,9078.0,38741.0
2811,汇通能源,600605,1346.0,9513.0
2812,市北高新,600604,7187.0,19436.0
2813,广汇物流,600603,2318.0,16744.0
2814,云赛智联,600602,2830.0,14525.0
2815,方正科技,600601,10168.0,54421.0
2816,青岛啤酒,600600,10112.0,47582.0
2817,熊猫金控,600599,9681.0,144601.0
2818,北大荒,600598,13095.0,45939.0
2819,光明乳业,600597,9866.0,67404.0
2820,新安股份,600596,3804.0,15186.0
2821,中孚实业,600595,3989.0,11872.0
2822,益佰制药,600594,4419.0,21459.0
2823,大连圣亚,600593,2563.0,7555.0
2824,龙溪股份,600592,2513.0,26321.0
2825,泰豪科技,600590,2931.0,32489.0
2826,广东榕泰,600589,2266.0,6908.0
2827,用友网络,600588,13451.0,165691.0
2828,新华医疗,600587,7043.0,27920.0
2829,金晶科技,600586,3438.0,12721.0
2830,海螺水泥,600585,25376.0,94585.0
2831,长电科技,600584,11864.0,39166.0
2832,海油工程,600583,12212.0,64651.0
2833,天地科技,600582,2619.0,10702.0
2834,八一钢铁,600581,7771.0,30818.0
2835,卧龙电气,600580,3891.0,11391.0
2836,天华院,600579,1154.0,4329.0
2837,京能电力,600578,3471.0,32530.0
2838,精达股份,600577,3943.0,15508.0
2839,万家文化,600576,7304.0,30764.0
2840,皖江物流,600575,2920.0,12780.0
2841,惠泉啤酒,600573,1421.0,14054.0
2842,康恩贝,600572,8567.0,28505.0
2843,信雅达,600571,8444.0,26283.0
2844,恒生电子,600570,48349.0,311537.0
2845,安阳钢铁,600569,2755.0,15105.0
2846,中珠医疗,600568,3763.0,9588.0
2847,山鹰纸业,600567,9722.0,55430.0
2848,济川药业,600566,4704.0,14684.0
2849,迪马股份,600565,3733.0,15107.0
2850,法拉电子,600563,4369.0,21498.0
2851,国睿科技,600562,6834.0,103751.0
2852,江西长运,600561,1295.0,3850.0
2853,金自天正,600560,2727.0,7776.0
2854,老白干酒,600559,5874.0,28691.0
2855,XD大西洋,600558,8819.0,26649.0
2856,康缘药业,600557,17517.0,43003.0
2857,ST慧球,600556,8026.0,16684.0
2858,海航创新,600555,4271.0,16325.0
2859,凯盛科技,600552,2991.0,15640.0
2860,时代出版,600551,3095.0,25675.0
2861,保变电气,600550,7676.0,27123.0
2862,厦门钨业,600549,6743.0,21794.0
2863,深高速,600548,3675.0,16452.0
2864,山东黄金,600547,19905.0,99134.0
2865,山煤国际,600546,4875.0,16090.0
2866,新疆城建,600545,13003.0,51848.0
2867,莫高股份,600543,2425.0,13077.0
2868,*ST新赛,600540,2368.0,8895.0
2869,狮头股份,600539,1629.0,3742.0
2870,国发股份,600538,2035.0,10786.0
2871,亿晶光电,600537,5682.0,54956.0
2872,中国软件,600536,7150.0,23356.0
2873,天士力,600535,23469.0,67759.0
2874,栖霞建设,600533,4418.0,14257.0
2875,宏达矿业,600532,1670.0,8385.0
2876,豫光金铅,600531,7198.0,19166.0
2877,交大昂立,600530,3114.0,10902.0
2878,山东药玻,600529,1952.0,8344.0
2879,中铁工业,600528,21222.0,56866.0
2880,江南高纤,600527,4263.0,12944.0
2881,菲达环保,600526,9263.0,28466.0
2882,长园集团,600525,4866.0,13484.0
2883,贵航股份,600523,2746.0,14709.0
2884,中天科技,600522,10291.0,46029.0
2885,华海药业,600521,13601.0,84908.0
2886,中发科技,600520,4519.0,11447.0
2887,贵州茅台,600519,160222.0,510589.0
2888,康美药业,600518,43976.0,205159.0
2889,置信电气,600517,4355.0,15123.0
2890,方大炭素,600516,15760.0,56535.0
2891,海航基础,600515,2824.0,12998.0
2892,联环药业,600513,1856.0,9934.0
2893,腾达建设,600512,3215.0,12326.0
2894,国药股份,600511,5847.0,27078.0
2895,黑牡丹,600510,4086.0,21739.0
2896,天富能源,600509,3157.0,10485.0
2897,上海能源,600508,2081.0,11315.0
2898,方大特钢,600507,3888.0,19900.0
2899,香梨股份,600506,2714.0,11336.0
2900,西昌电力,600505,1240.0,5253.0
2901,XD华丽家,600503,24405.0,52516.0
2902,安徽水利,600502,4387.0,20173.0
2903,航天晨光,600501,3356.0,16674.0
2904,中化国际,600500,6922.0,21841.0
2905,科达洁能,600499,8998.0,53023.0
2906,烽火通信,600498,7063.0,29224.0
2907,驰宏锌锗,600497,8274.0,28303.0
2908,精工钢构,600496,3877.0,14113.0
2909,晋西车轴,600495,12044.0,55601.0
2910,凤竹纺织,600493,4367.0,17236.0
2911,龙元建设,600491,4757.0,12627.0
2912,鹏欣资源,600490,6408.0,25497.0
2913,中金黄金,600489,12336.0,104815.0
2914,天药股份,600488,1658.0,6185.0
2915,亨通光电,600487,19478.0,91970.0
2916,扬农化工,600486,9803.0,22438.0
2917,信威集团,600485,10299.0,38414.0
2918,福能股份,600483,1861.0,10263.0
2919,中国动力,600482,6926.0,37301.0
2920,双良节能,600481,2841.0,16658.0
2921,凌云股份,600480,5000.0,41266.0
2922,千金药业,600479,7613.0,30094.0
2923,科力远,600478,13291.0,85169.0
2924,杭萧钢构,600477,7751.0,22332.0
2925,湘邮科技,600476,3435.0,11315.0
2926,华光股份,600475,2306.0,6718.0
2927,六国化工,600470,2715.0,8028.0
2928,风神股份,600469,2917.0,8155.0
2929,百利电气,600468,1706.0,6505.0
2930,百利电气,600468,1706.0,6505.0
2931,百利电气,600468,1706.0,6505.0
2932,好当家,600467,5963.0,27250.0
2933,蓝光发展,600466,5979.0,16014.0
2934,空港股份,600463,3182.0,10243.0
2935,九有股份,600462,924.0,6688.0
2936,洪城水业,600461,1847.0,5423.0
2937,士兰微,600460,4450.0,30721.0
2938,贵研铂业,600459,5042.0,31851.0
2939,时代新材,600458,6773.0,19958.0
2940,宝钛股份,600456,4860.0,30966.0
2941,博通股份,600455,2108.0,12805.0
2942,涪陵电力,600452,1348.0,4711.0
2943,宁夏建材,600449,3919.0,13218.0
2944,华纺股份,600448,3593.0,12453.0
2945,金证股份,600446,14261.0,191069.0
2946,国机通用,600444,1175.0,4149.0
2947,瑞贝卡,600439,4813.0,20853.0
2948,通威股份,600438,2641.0,9672.0
2949,片仔癀,600436,14984.0,78334.0
2950,北方导航,600435,7684.0,58037.0
2951,冠豪高新,600433,5268.0,24833.0
2952,*ST吉恩,600432,7483.0,35175.0
2953,三元股份,600429,2691.0,12099.0
2954,中远海特,600428,11473.0,77804.0
2955,华鲁恒升,600426,3774.0,12261.0
2956,*ST青松,600425,6598.0,21664.0
2957,*ST柳化,600423,2983.0,8969.0
2958,昆药集团,600422,8027.0,50701.0
2959,仰帆控股,600421,2258.0,7634.0
2960,现代制药,600420,2798.0,9799.0
2961,天润乳业,600419,7253.0,17662.0
2962,江淮汽车,600418,12242.0,62362.0
2963,湘电股份,600416,4334.0,36771.0
2964,小商品城,600415,12829.0,72911.0
2965,华胜天成,600410,12338.0,42216.0
2966,三友化工,600409,4576.0,19219.0
2967,安泰集团,600408,2088.0,8854.0
2968,国电南瑞,600406,12513.0,49125.0
2969,动力源,600405,7949.0,23133.0
2970,*ST大有,600403,4225.0,11346.0
2971,*ST海润,600401,17727.0,33247.0
2972,红豆股份,600400,3747.0,12935.0
2973,抚顺特钢,600399,6346.0,46294.0
2974,海澜之家,600398,5734.0,23780.0
2975,安源煤业,600397,6018.0,23824.0
2976,金山股份,600396,2239.0,9085.0
2977,盘江股份,600395,3151.0,16911.0
2978,粤泰股份,600393,1520.0,9944.0
2979,盛和资源,600392,5963.0,24938.0
2980,航发科技,600391,7819.0,207900.0
2981,五矿资本,600390,7029.0,42623.0
2982,江山股份,600389,3375.0,7300.0
2983,龙净环保,600388,9792.0,34784.0
2984,海越股份,600387,7785.0,20756.0
2985,北巴传媒,600386,2191.0,8082.0
2986,山东金泰,600385,3724.0,14200.0
2987,金地集团,600383,11202.0,36526.0
2988,广东明珠,600382,2425.0,7808.0
2989,青海春天,600381,5480.0,17233.0
2990,健康元,600380,14935.0,38442.0
2991,XD宝光股,600379,2671.0,7083.0
2992,天科股份,600378,3330.0,9709.0
2993,宁沪高速,600377,5184.0,20817.0
2994,首开股份,600376,14784.0,43438.0
2995,华菱星马,600375,3084.0,10932.0
2996,中文传媒,600373,6350.0,31882.0
2997,中航电子,600372,9240.0,111668.0
2998,万向德农,600371,7859.0,16898.0
2999,三房巷,600370,3177.0,10888.0
3000,西南证券,600369,4297.0,91374.0
3001,五洲交通,600368,3193.0,14030.0
3002,红星发展,600367,3665.0,12448.0
3003,宁波韵升,600366,4442.0,21795.0
3004,通葡股份,600365,2343.0,15423.0
3005,联创光电,600363,5094.0,29555.0
3006,江西铜业,600362,13086.0,134681.0
3007,华联综超,600361,2446.0,17414.0
3008,华微电子,600360,4605.0,15752.0
3009,新农开发,600359,3767.0,28451.0
3010,国旅联合,600358,4785.0,15080.0
3011,恒丰纸业,600356,1701.0,5087.0
3012,精伦电子,600355,3132.0,27631.0
3013,敦煌种业,600354,4341.0,23672.0
3014,旭光股份,600353,2375.0,9210.0
3015,浙江龙盛,600352,43354.0,127694.0
3016,亚宝药业,600351,4797.0,21302.0
3017,XD山东高,600350,4072.0,20186.0
3018,阳泉煤业,600348,3322.0,16383.0
3019,恒力股份,600346,4557.0,8561.0
3020,长江通信,600345,2056.0,12320.0
3021,航天动力,600343,6275.0,68643.0
3022,华夏幸福,600340,32851.0,92556.0
3023,中油工程,600339,2944.0,8678.0
3024,西藏珠峰,600338,3197.0,11218.0
3025,美克家居,600337,3263.0,10370.0
3026,澳柯玛,600336,2917.0,10464.0
3027,国机汽车,600335,4367.0,9679.0
3028,长春燃气,600333,1853.0,5993.0
3029,白云山,600332,36031.0,143755.0
3030,宏达股份,600331,2723.0,11977.0
3031,天通股份,600330,5469.0,23218.0
3032,XD中新药,600329,5037.0,18114.0
3033,XD兰太实,600328,2862.0,10119.0
3034,大东方,600327,3014.0,17486.0
3035,西藏天路,600326,8077.0,26253.0
3036,华发股份,600325,7084.0,127413.0
3037,瀚蓝环境,600323,3508.0,12291.0
3038,天房发展,600322,1851.0,8093.0
3039,国栋建设,600321,3889.0,13025.0
3040,振华重工,600320,6014.0,37224.0
3041,亚星化学,600319,3315.0,8351.0
3042,新力金融,600318,7069.0,12807.0
3043,营口港,600317,6565.0,25369.0
3044,洪都航空,600316,12228.0,211824.0
3045,上海家化,600315,38279.0,116511.0
3046,农发种业,600313,3203.0,23947.0
3047,平高电气,600312,14870.0,80038.0
3048,荣华实业,600311,2310.0,17971.0
3049,桂东电力,600310,4267.0,34525.0
3050,万华化学,600309,21530.0,85580.0
3051,华泰股份,600308,2822.0,17934.0
3052,酒钢宏兴,600307,14096.0,59583.0
3053,商业城,600306,4270.0,9365.0
3054,恒顺醋业,600305,4401.0,15866.0
3055,曙光股份,600303,7548.0,22339.0
3056,标准股份,600302,1333.0,5898.0
3057,ST南化,600301,1772.0,10918.0
3058,维维股份,600300,3736.0,13389.0
3059,安迪苏,600299,2879.0,9175.0
3060,安琪酵母,600298,19547.0,125554.0
3061,广汇汽车,600297,4709.0,16543.0
3062,鄂尔多斯,600295,5546.0,7192.0
3063,三峡新材,600293,2201.0,7913.0
3064,远达环保,600292,6160.0,17943.0
3065,西水股份,600291,6842.0,91102.0
3066,华仪电气,600290,1608.0,12967.0
3067,亿阳信通,600289,6511.0,37213.0
3068,大恒科技,600288,9588.0,29742.0
3069,江苏舜天,600287,5077.0,15290.0
3070,羚锐制药,600285,3345.0,10241.0
3071,浦东建设,600284,5028.0,24074.0
3072,钱江水利,600283,11064.0,24118.0
3073,南钢股份,600282,4392.0,21389.0
3074,太化股份,600281,1518.0,6052.0
3075,XD中央商,600280,9116.0,19058.0
3076,重庆港九,600279,5387.0,24546.0
3077,XD东方创,600278,3607.0,23575.0
3078,亿利洁能,600277,4951.0,12832.0
3079,恒瑞医药,600276,39428.0,196000.0
3080,*ST昌鱼,600275,8531.0,37190.0
3081,嘉化能源,600273,2551.0,14987.0
3082,开开实业,600272,2210.0,13945.0
3083,航天信息,600271,7393.0,81451.0
3084,外运发展,600270,6927.0,34604.0
3085,赣粤高速,600269,4775.0,31070.0
3086,国电南自,600268,5864.0,20469.0
3087,海正药业,600267,20536.0,182027.0
3088,北京城建,600266,8431.0,127862.0
3089,ST景谷,600265,2102.0,4560.0
3090,路桥建设,600263,216.0,230.0
3091,北方股份,600262,2424.0,11944.0
3092,阳光照明,600261,3769.0,14484.0
3093,凯乐科技,600260,4099.0,18563.0
3094,广晟有色,600259,7278.0,48502.0
3095,首旅酒店,600258,3520.0,7893.0
3096,大湖股份,600257,3483.0,11197.0
3097,广汇能源,600256,16035.0,92393.0
3098,鑫科材料,600255,6495.0,24437.0
3099,天方药业,600253,259.0,309.0
3100,中恒集团,600252,16310.0,63212.0
3101,冠农股份,600251,3330.0,23770.0
3102,南纺股份,600250,2446.0,8913.0
3103,两面针,600249,5750.0,26388.0
3104,延长化建,600248,1431.0,5264.0
3105,ST成城,600247,3416.0,13969.0
3106,万通地产,600246,2326.0,16173.0
3107,青海华鼎,600243,1891.0,7629.0
3108,中昌数据,600242,2688.0,9750.0
3109,时代万恒,600241,3056.0,7821.0
3110,华业资本,600240,4442.0,13185.0
3111,云南城投,600239,3965.0,13936.0
3112,海南椰岛,600238,2146.0,6989.0
3113,铜峰电子,600237,3025.0,9221.0
3114,桂冠电力,600236,3745.0,13028.0
3115,民丰特纸,600235,1457.0,8285.0
3116,ST山水,600234,9253.0,25592.0
3117,圆通速递,600233,8502.0,30384.0
3118,金鹰股份,600232,3612.0,9297.0
3119,凌钢股份,600231,2869.0,28194.0
3120,沧州大化,600230,6216.0,12262.0
3121,城市传媒,600229,3565.0,13656.0
3122,*ST昌九,600228,5414.0,9704.0
3123,赤天化,600227,3980.0,15459.0
3124,瀚叶股份,600226,3071.0,9281.0
3125,*ST松江,600225,2010.0,10098.0
3126,鲁商置业,600223,1733.0,10183.0
3127,太龙药业,600222,2019.0,7327.0
3128,海航控股,600221,19567.0,175899.0
3129,江苏阳光,600220,4561.0,20005.0
3130,南山铝业,600219,23468.0,120652.0
3131,全柴动力,600218,2237.0,7960.0
3132,中再资环,600217,3171.0,8972.0
3133,浙江医药,600216,6466.0,19603.0
3134,长春经开,600215,2388.0,9231.0
3135,亚星客车,600213,3758.0,14201.0
3136,江泉实业,600212,5029.0,12134.0
3137,西藏药业,600211,2577.0,10194.0
3138,紫江企业,600210,4986.0,21358.0
3139,罗顿发展,600209,6407.0,18185.0
3140,新湖中宝,600208,8339.0,115214.0
3141,安彩高科,600207,4500.0,11247.0
3142,有研新材,600206,4321.0,15917.0
3143,福日电子,600203,1403.0,6288.0
3144,哈空调,600202,3820.0,11311.0
3145,生物股份,600201,3920.0,11743.0
3146,江苏吴中,600200,4009.0,18051.0
3147,金种子酒,600199,3762.0,19069.0
3148,大唐电信,600198,10998.0,67780.0
3149,伊力特,600197,4585.0,21389.0
3150,复星医药,600196,42864.0,282114.0
3151,中牧股份,600195,3026.0,9900.0
3152,创兴资源,600193,4495.0,10207.0
3153,长城电工,600192,2096.0,6733.0
3154,华资实业,600191,2439.0,14311.0
3155,锦州港,600190,3711.0,15120.0
3156,吉林森工,600189,1675.0,5418.0
3157,XD兖州煤,600188,5081.0,32424.0
3158,国中水务,600187,9263.0,28538.0
3159,莲花健康,600186,4660.0,14279.0
3160,格力地产,600185,5147.0,27503.0
3161,光电股份,600184,4734.0,53183.0
3162,生益科技,600183,5593.0,21054.0
3163,S佳通,600182,1092.0,35126.0
3164,瑞茂通,600180,6862.0,20410.0
3165,安通控股,600179,4242.0,13021.0
3166,东安动力,600178,2547.0,13741.0
3167,雅戈尔,600177,25053.0,90007.0
3168,中国巨石,600176,5719.0,24653.0
3169,美都能源,600175,4876.0,17105.0
3170,卧龙地产,600173,1960.0,8207.0
3171,黄河旋风,600172,27122.0,107114.0
3172,上海贝岭,600171,4747.0,24236.0
3173,上海建工,600170,6991.0,33763.0
3174,太原重工,600169,13193.0,116696.0
3175,武汉控股,600168,2348.0,7665.0
3176,联美控股,600167,1025.0,4330.0
3177,福田汽车,600166,7847.0,45625.0
3178,新日恒力,600165,4321.0,16298.0
3179,中闽能源,600163,1681.0,17507.0
3180,香江控股,600162,2552.0,12246.0
3181,天坛生物,600161,12522.0,71366.0
3182,巨化股份,600160,7280.0,24468.0
3183,大龙地产,600159,1962.0,9846.0
3184,中体产业,600158,17616.0,134312.0
3185,XD永泰能,600157,10997.0,69833.0
3186,华升股份,600156,1711.0,13736.0
3187,宝硕股份,600155,3304.0,14524.0
3188,建发股份,600153,9018.0,142746.0
3189,维科精华,600152,3524.0,17555.0
3190,航天机电,600151,6613.0,53572.0
3191,中国船舶,600150,17976.0,214671.0
3192,*ST坊展,600149,20529.0,82630.0
3193,长春一东,600148,6365.0,21675.0
3194,商赢环球,600146,1719.0,10306.0
3195,*ST新亿,600145,1431.0,5688.0
3196,金发科技,600143,7832.0,43210.0
3197,兴发集团,600141,3206.0,8511.0
3198,西部资源,600139,3259.0,14280.0
3199,中青旅,600138,11792.0,37221.0
3200,浪莎股份,600137,3406.0,31155.0
3201,当代明诚,600136,3178.0,11644.0
3202,乐凯胶片,600135,4789.0,15116.0
3203,东湖高新,600133,6194.0,23292.0
3204,重庆啤酒,600132,6476.0,15730.0
3205,岷江水电,600131,2519.0,8015.0
3206,波导股份,600130,9535.0,46565.0
3207,XD太极集,600129,5955.0,24143.0
3208,弘业股份,600128,3105.0,19443.0
3209,金健米业,600127,3618.0,26843.0
3210,杭钢股份,600126,3766.0,28702.0
3211,铁龙物流,600125,8506.0,35268.0
3212,兰花科创,600123,4542.0,25271.0
3213,宏图高科,600122,6088.0,44499.0
3214,*ST郑煤,600121,2065.0,10056.0
3215,浙江东方,600120,14337.0,61161.0
3216,XD长江投,600119,9981.0,25646.0
3217,中国卫星,600118,16613.0,180004.0
3218,西宁特钢,600117,2162.0,9129.0
3219,三峡水利,600116,5729.0,19674.0
3220,东方航空,600115,23472.0,93560.0
3221,东睦股份,600114,1715.0,19619.0
3222,浙江东日,600113,5448.0,14531.0
3223,*ST天成,600112,10622.0,29683.0
3224,北方稀土,600111,15258.0,128822.0
3225,诺德股份,600110,6454.0,21544.0
3226,国金证券,600109,33070.0,196178.0
3227,亚盛集团,600108,9606.0,69708.0
3228,美尔雅,600107,2989.0,15341.0
3229,重庆路桥,600106,3881.0,16743.0
3230,永鼎股份,600105,3150.0,12523.0
3231,上汽集团,600104,28930.0,151353.0
3232,青山纸业,600103,4749.0,17362.0
3233,莱钢股份,600102,191.0,12584.0
3234,明星电力,600101,3338.0,14606.0
3235,同方股份,600100,16916.0,136553.0
3236,林海股份,600099,2288.0,10899.0
3237,广州发展,600098,9201.0,98886.0
3238,开创国际,600097,2860.0,12375.0
3239,云天化,600096,5630.0,18486.0
3240,哈高科,600095,5415.0,17591.0
3241,大名城,600094,4151.0,13031.0
3242,XD易见股,600093,2701.0,18741.0
3243,ST明科,600091,2360.0,6819.0
3244,同济堂,600090,5879.0,17550.0
3245,特变电工,600089,23611.0,156297.0
3246,中视传媒,600088,2280.0,13716.0
3247,退市长油,600087,1201.0,3238.0
3248,东方金钰,600086,5272.0,22863.0
